date,coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,year,month,day_of_week,day_of_year,week_of_year,quarter
2022-03-16,Polymath,POLY,0.384838,0.902377972465582,0.5396565821749794,0.1010452961672473,0.0002106785969589,0.0003588712872229,2022,3,2,75,11,1
2022-03-16,NuCypher,NU,0.419373,0.886107634543179,0.5363859362224038,0.0890437475803329,7.4589786942953e-05,0.0003571129528228,2022,3,2,75,11,1
2022-03-16,REN,REN,0.338855,0.921151439299124,0.5380212591986917,0.105691056910569,0.0007085216174957,0.0003497649189206,2022,3,2,75,11,1
2022-03-16,Keep Network,KEEP,0.609779,0.8961201501877347,0.543744889615699,0.0952380952380952,3.9693453481326696e-05,0.0003448354337236,2022,3,2,75,11,1
2022-03-16,Illuvium,ILV,519.92,0.9098873591989988,0.5592804578904332,0.1144018583042973,0.0001911196843012,0.0003436352958316,2022,3,2,75,11,1
2022-03-16,Flux,FLUX,1.43,0.9011264080100124,0.5461978740801308,0.1248548199767711,0.0002673578884527,0.0003407759676682,2022,3,2,75,11,1
2022-03-16,Ethereum Name Service,ENS,14.05,0.9311639549436797,0.5633687653311529,0.111111111111111,0.0006780726843538,0.0003357381786863,2022,3,2,75,11,1
2022-03-16,Hive,HIVE,0.869127,0.8998748435544431,0.5617334423548649,0.1101432442895857,0.0002149991826774,0.0003311874622816,2022,3,2,75,11,1
2022-03-16,Lido DAO,LDO,2.98,0.9324155193992488,0.597710547833197,0.2077042198993418,8.070117365189252e-05,0.0003301659028915,2022,3,2,75,11,1
2022-03-16,STEPN,GMT,0.534126,0.972465581977472,0.9967293540474242,0.6761517615176151,0.0174972876166156,0.0003257698336473,2022,3,2,75,11,1
2022-03-16,Spell Token,SPELL,0.003547901833,0.8998748435544431,0.5355682747342599,0.0965931087882307,0.0004709666620126,0.0003239301924793,2022,3,2,75,11,1
2022-03-16,Metis Token,METIS,146.38,0.9136420525657072,0.5355682747342599,0.0989159891598915,0.0006715294686408,0.0004783369699616,2022,3,2,75,11,1
2022-03-16,Ontology,ONT,0.499727,0.90738423028786,0.5519215044971381,0.1058846302748741,0.0005320605756953,0.0004742042034614,2022,3,2,75,11,1
2022-03-16,Decentralized Social,DESO,33.97,0.8873591989987485,0.6189697465249386,0.1451800232288037,1.3263008718943966e-05,0.0003715467075589,2022,3,2,75,11,1
2022-03-16,Alchemix USD,ALUSD,0.997171,0.8798498122653317,0.5273916598528209,0.1080139372822299,5.23472101274321e-05,0.0001844403789663,2022,3,2,75,11,1
2022-03-16,MXC,MXC,0.104299,0.8811013767209012,0.5535568274734259,0.1418892760356174,0.000368455275632,0.000244948156499,2022,3,2,75,11,1
2022-03-16,Function X,FX,0.488809,0.904881101376721,0.5322976287816843,0.1070460704607045,3.565704846160196e-05,0.0002092794567106,2022,3,2,75,11,1
2022-03-16,Ultra,UOS,1.15,0.8936170212765958,0.5478331970564185,0.1008517228029422,0.0001549396529075,0.0003125994516775,2022,3,2,75,11,1
2022-03-16,ConstitutionDAO,PEOPLE,0.060612313279,0.9574468085106383,0.6116107931316435,0.1225319396051103,0.0024799943331123,0.0003110961044247,2022,3,2,75,11,1
2022-03-16,LooksRare,LOOKS,1.29,0.9887359198998747,0.6729354047424365,0.1527293844367014,0.0008405475963105,0.0003106565607725,2022,3,2,75,11,1
2022-03-16,DeFi Kingdoms,JEWEL,4.16,0.9311639549436797,0.5412919051512673,0.0936895083236546,0.0001974671460477,0.0003054790586842,2022,3,2,75,11,1
2022-03-16,Telcoin,TEL,0.004899527146,0.8911138923654569,0.5502861815208503,0.1058846302748741,4.907328070239163e-05,0.0003040847368548,2022,3,2,75,11,1
2022-03-16,Tomb,TOMB,1.18,0.9198998748435544,0.5363859362224038,0.097560975609756,0.0002440801164699,0.0003024212090196,2022,3,2,75,11,1
2022-03-16,Stargaze,STARS,0.401895,0.8986232790988735,0.5241210139002452,0.0838172667440959,2.9801569371777504e-05,0.0003022907651036,2022,3,2,75,11,1
2022-03-16,DigiByte,DGB,0.019668130187,0.918648310387985,0.5429272281275551,0.1194347657762291,0.0002708775934469,0.000298303488685,2022,3,2,75,11,1
2022-03-16,DigitalBits,XDB,0.389141,0.9098873591989988,0.704824202780049,0.1484707704219899,6.596178544465852e-05,0.0002979698132872,2022,3,2,75,11,1
2022-03-16,Syscoin,SYS,0.468329,0.9098873591989988,0.5028618152085036,0.0936895083236546,0.0002187491631031,0.0002971000376986,2022,3,2,75,11,1
2022-03-16,Lisk,LSK,2.03,0.8998748435544431,0.5331152902698282,0.1116918312040263,0.0001311844145441,0.0002932007045459,2022,3,2,75,11,1
2022-03-16,Tokemak,TOKE,25.32,0.918648310387985,0.5903515944399018,0.1072396438250096,0.0001057026714187,0.0002926417361421,2022,3,2,75,11,1
2022-03-16,Nano,XNO,2.2,0.8735919899874844,0.7636958299264104,0.1684088269454123,0.0018957550983418,0.0002921946255933,2022,3,2,75,11,1
2022-03-16,Tenset,10SET,3.3,0.9011264080100124,0.552739165985282,0.192024777390631,5.280865854841026e-05,0.0002880856744569,2022,3,2,75,11,1
2022-03-16,PlayDapp,PLA,0.797778,0.90738423028786,0.5609157808667211,0.105497483546264,0.0003045015002347,0.0002875862747455,2022,3,2,75,11,1
2022-03-16,SafeMoon [OLD],SAFEMOON,5.06313e-07,0.9061326658322904,0.5486508585445625,0.1085946573751451,6.047159523540415e-08,0.0002732307520811,2022,3,2,75,11,1
2022-03-16,Ronin,RON,1.86,0.9098873591989988,0.5519215044971381,0.1072396438250096,3.872058681896446e-05,0.0002714559720518,2022,3,2,75,11,1
2022-03-16,Persistence,XPRT,3.3,0.8961201501877347,0.5650040883074406,0.1153697251258226,4.4536245399056126e-05,0.0002677536385159,2022,3,2,75,11,1
2022-03-16,Radio Caca,RACA,0.001341144021,0.916145181476846,0.5617334423548649,0.127177700348432,0.0002682349235285,0.0002675421687558,2022,3,2,75,11,1
2022-03-16,Pirate Chain,ARRR,1.44,0.9098873591989988,0.5511038430089941,0.1684088269454123,2.4705959506039283e-05,0.0002626961346242,2022,3,2,75,11,1
2022-03-16,MAI,MIMATIC,0.99909,0.8836045056320401,0.5331152902698282,0.10840108401084,0.0002020123974597,0.0002626059130419,2022,3,2,75,11,1
2022-03-16,Casper Network,CSPR,0.063408018304,0.9098873591989988,0.6107931316434995,0.1116918312040263,0.0001930935526198,0.0002536168548323,2022,3,2,75,11,1
2022-03-16,Everscale,EVER,0.191627,0.8673341677096371,0.5208503679476696,0.108207510646535,1.1076194744268061e-07,0.0002528046531207,2022,3,2,75,11,1
2022-03-16,SXP,SXP,1.34,0.9086357947434294,0.5764513491414553,0.1153697251258226,0.001240796882181,0.0002487307439834,2022,3,2,75,11,1
2022-03-16,Floki Inu,FLOKI,2.8340322e-05,0.9311639549436797,0.5625511038430089,0.1008517228029422,0.0001118699138578,0.0002473332997783,2022,3,2,75,11,1
2022-03-16,Zenon,ZNN,5.35,0.8948685857321652,0.5486508585445625,0.1043360433604335,7.364793781678056e-07,0.0002467421346934,2022,3,2,75,11,1
2022-03-16,Injective,INJ,5.33,0.9148936170212766,0.5478331970564185,0.1120789779326364,0.0002766231734533,0.0002452881694304,2022,3,2,75,11,1
2022-03-16,WINkLink,WIN,0.00026633365,0.8948685857321652,0.5445625511038429,0.1062717770034843,0.0021807761359478,0.0002440512576066,2022,3,2,75,11,1
2022-03-16,WazirX,WRX,0.558123,0.8961201501877347,0.526573998364677,0.0938830816879597,0.0001220676063639,0.0002428385992843,2022,3,2,75,11,1
2022-03-16,Perpetual Protocol,PERP,3.85,0.904881101376721,0.5380212591986917,0.1062717770034843,0.0001440063770278,0.0002387177578626,2022,3,2,75,11,1
2022-03-16,Mobox,MBOX,2.04,0.9136420525657072,0.508585445625511,0.1196283391405342,0.0006571211412817,0.0002380106074074,2022,3,2,75,11,1
2022-03-16,Astroport,ASTRO,2.02,0.9236545682102628,0.5273916598528209,0.1846689895470383,0.0001034119650955,0.0002369652816219,2022,3,2,75,11,1
2022-03-16,Trust Wallet Token,TWT,0.721272,0.9136420525657072,0.4595257563368764,0.1205962059620596,0.0007778003288499,0.0002351035660434,2022,3,2,75,11,1
2022-03-16,Serum,SRM,1.87,0.9061326658322904,0.5494685200327064,0.1145954316686023,0.0006974271091143,0.0002345596309188,2022,3,2,75,11,1
2022-03-16,Coin98,C98,1.34,0.9111389236545684,0.5568274734260016,0.1207897793263646,0.0009012325514596,0.0002339311094365,2022,3,2,75,11,1
2022-03-16,Mirror Protocol,MIR,1.71,0.9011264080100124,0.490596892886345,0.1331784746418892,0.0018857635162417,0.0002337279849118,2022,3,2,75,11,1
2022-03-16,Zipmex Token,ZMT,2.79,0.8785982478097623,0.5314799672935404,0.1070460704607045,0.0002452173570873,0.000233269380979,2022,3,2,75,11,1
2022-03-16,Tribe,TRIBE,0.543192,0.8948685857321652,0.5363859362224038,0.1136275648470769,0.0001383870592792,0.0002329415882248,2022,3,2,75,11,1
2022-03-16,VVS Finance,VVS,2.2321211e-05,0.9036295369211514,0.5461978740801308,0.0911730545876887,6.64444990879994e-05,0.000218605795934,2022,3,2,75,11,1
2022-03-16,Metahero,HERO,0.045156504195,0.9098873591989988,0.5560098119378577,0.0874951606658923,0.0001444076027533,0.0002164717841899,2022,3,2,75,11,1
2022-03-16,Creditcoin,CTC,1.14,0.8998748435544431,0.5404742436631234,0.1124661246612465,5.488265637587613e-05,0.0002160019574876,2022,3,2,75,11,1
2022-03-16,Lido Staked SOL,STSOL,87.91,0.9111389236545684,0.5388389206868356,0.1157568718544328,7.982325827866775e-05,0.0002158410526893,2022,3,2,75,11,1
2022-03-16,API3,API3,4.7,0.916145181476846,0.5216680294358135,0.0884630274874177,0.0005131958379141,0.0002129010749646,2022,3,2,75,11,1
2022-03-16,Escoin Token,ELG,3.37,0.9111389236545684,0.5453802125919869,0.1178861788617886,1.1840258326336554e-05,0.0002100249699914,2022,3,2,75,11,1
2022-03-16,FLEX Coin,FLEX,3.97,0.8836045056320401,0.5331152902698282,0.1076267905536197,0.0228911199423854,0.0003167865717423,2022,3,2,75,11,1
2022-03-16,Raydium,RAY,2.51,0.8973717146433041,0.5739983646770236,0.1147890050329074,0.0005700520346546,0.0002079383621741,2022,3,2,75,11,1
2022-03-16,CoinEx Token,CET,0.061152343679,0.8873591989987485,0.5568274734260016,0.121951219512195,1.4889988097749235e-05,0.0002073353866997,2022,3,2,75,11,1
2022-03-16,Euro Tether,EURT,1.1,0.886107634543179,0.5347506132461161,0.1103368176538907,0.0004363960558328,0.0002069555380267,2022,3,2,75,11,1
2022-03-16,Fetch.ai,FET,0.327851,0.9086357947434294,0.5339329517579721,0.1126596980255516,0.0003719113748272,0.0002044867800246,2022,3,2,75,11,1
2022-03-16,Dent,DENT,0.002351313514,0.9098873591989988,0.5421095666394112,0.1095625241966705,0.0003276530272204,0.0002036956901091,2022,3,2,75,11,1
2022-03-16,Chia,XCH,65.15,0.8961201501877347,0.5110384300899427,0.0917537746806039,0.0001769577884191,0.000200545519667,2022,3,2,75,11,1
2022-03-16,Status,SNT,0.056745127667,0.8961201501877347,0.5339329517579721,0.1014324428958575,0.0001327067248414,0.0001984289728666,2022,3,2,75,11,1
2022-03-16,Power Ledger,POWR,0.503878,0.8936170212765958,0.5322976287816843,0.1035617499032132,0.0005559901301956,0.0001944803376199,2022,3,2,75,11,1
2022-03-16,Medibloc,MED,0.040119247871,0.8948685857321652,0.5486508585445625,0.1128532713898567,0.0001333308729263,0.0001923050829389,2022,3,2,75,11,1
2022-03-16,xSUSHI,XSUSHI,3.8,0.8836045056320401,0.5551921504497137,0.1186604723190088,1.851955765392736e-06,0.0001905161768332,2022,3,2,75,11,1
2022-03-16,Chromia,CHR,0.37938,0.9173967459324156,0.5650040883074406,0.1140147115756871,0.001008160562274,0.0001904534806105,2022,3,2,75,11,1
2022-03-16,Yield Guild Games,YGG,2.43,0.9148936170212766,0.5355682747342599,0.0969802555168408,0.0003027177071017,0.0001885659342347,2022,3,2,75,11,1
2022-03-16,Telos,TLOS,0.819159,0.9061326658322904,0.570727718724448,0.089430894308943,7.592126258243208e-05,0.0001885462966432,2022,3,2,75,11,1
2022-03-16,Ankr,ANKR,0.072181812557,0.9098873591989988,0.5412919051512673,0.0956252419667053,0.0007040515538342,0.0006723368985641,2022,3,2,75,11,1
2022-03-16,HUSD,HUSD,0.999103,0.8811013767209012,0.5290269828291086,0.1080139372822299,0.0007462693894345,0.0003155851696941,2022,3,2,75,11,1
2022-03-16,Oxygen,OXY,0.325739,0.8998748435544431,0.5290269828291086,0.1242740998838559,8.019750547937278e-06,0.0,2022,3,2,75,11,1
2022-03-16,Convex CRV,CVXCRV,1.95,0.9286608260325409,0.5453802125919869,0.1093689508323654,1.6726152019035108e-06,0.0003847488235879,2022,3,2,75,11,1
2022-03-16,Verasity,VRA,0.020985885492,0.9411764705882352,0.5739983646770236,0.1097560975609755,0.001016700206083,3.4120259141146874e-05,2022,3,2,75,11,1
2022-03-16,Unibright,UBT,1.18,0.9086357947434294,0.6721177432542926,0.2346109175377467,4.963532467201424e-05,0.0001438686768303,2022,3,2,75,11,1
2022-03-16,Energy Web Token,EWT,4.91,0.8998748435544431,0.5208503679476696,0.1161440185830429,3.839278824924814e-05,0.000179917159571,2022,3,2,75,11,1
2022-03-16,Astar,ASTR,0.10323,0.8923654568210263,0.5339329517579721,0.1142082849399922,0.0001379436483236,0.0001797204460324,2022,3,2,75,11,1
2022-03-16,Origin Protocol,OGN,0.434115,0.8898623279098873,0.472608340147179,0.2264808362369337,0.0031497130646168,0.0001796294667296,2022,3,2,75,11,1
2022-03-16,Cratos,CRTS,0.002952176693,0.869837296620776,0.4979558462796402,0.0828493999225706,0.0002336262746944,0.0001777035562395,2022,3,2,75,11,1
2022-03-16,Ocean Protocol,OCEAN,0.469383,0.916145181476846,0.5699100572363041,0.1223383662408052,0.0003801301243594,0.000176360157614,2022,3,2,75,11,1
2022-03-16,XYO Network,XYO,0.016347118202,0.8823529411764707,0.5355682747342599,0.1018195896244676,7.887013789421376e-05,0.0001761725251245,2022,3,2,75,11,1
2022-03-16,Dopex,DPX,1126.14,0.9236545682102628,0.5331152902698282,0.1140147115756871,7.990550566873138e-05,0.000173616183387,2022,3,2,75,11,1
2022-03-16,PLEX,PLEX,0.815228,0.8973717146433041,0.5511038430089941,0.1064653503677893,0.0002654256012385,0.000171631519914,2022,3,2,75,11,1
2022-03-16,LUKSO Token,LYXE,13.05,0.9011264080100124,0.5404742436631234,0.1078203639179248,1.980323832528763e-05,0.0001712833730842,2022,3,2,75,11,1
2022-03-16,DAO Maker,DAO,2.19,0.8961201501877347,0.5200327064595257,0.0998838559814169,6.143683265402911e-05,0.000168090247102,2022,3,2,75,11,1
2022-03-16,Boba Network,BOBA,1.21,0.8898623279098873,0.5780866721177432,0.1343399148277196,7.563675392966846e-05,0.0001638680025651,2022,3,2,75,11,1
2022-03-16,Mdex,MDX,0.223833,0.9036295369211514,0.5519215044971381,0.1178861788617886,0.0001255662532646,0.0001637232302562,2022,3,2,75,11,1
2022-03-16,UFO Gaming,UFO,7.530048e-06,0.918648310387985,0.5551921504497137,0.1062717770034843,8.800161769697115e-05,0.000162063529683,2022,3,2,75,11,1
2022-03-16,Ardor,ARDR,0.192938,0.8986232790988735,0.5445625511038429,0.1058846302748741,0.0001082596245397,0.0001614519667088,2022,3,2,75,11,1
2022-03-16,Pundi X,PUNDIX,0.740085,0.8986232790988735,0.5461978740801308,0.1068524970963995,7.415673242683416e-05,0.0001609090934239,2022,3,2,75,11,1
2022-03-16,Mask Network,MASK,4.05,0.921151439299124,0.5854456255110384,0.1124661246612465,0.0008087899026531,0.0001593539415373,2022,3,2,75,11,1
2022-03-16,Kyber Network Crystal Legacy,KNCL,3.07,0.9123904881101376,0.5445625511038429,0.1080139372822299,0.0033020087012689,0.0001592397795931,2022,3,2,75,11,1
2022-03-16,Interest Bearing Bitcoin,IBBTC,40647.97,0.904881101376721,0.5470155355682746,0.1180797522260936,5.6164697277654865e-08,0.0001570180243223,2022,3,2,75,11,1
2022-03-16,Coinmetro,XCM,0.609647,0.8873591989987485,0.4832379394930498,0.1047231900890437,9.441674151460944e-07,0.0001527662467241,2022,3,2,75,11,1
2022-03-16,MX Token,MX,1.86,0.9011264080100124,0.5421095666394112,0.1136275648470769,6.562409647525564e-06,0.0001523955525527,2022,3,2,75,11,1
2022-03-16,Reserve Rights Token,RSR,0.013806375745,0.8998748435544431,0.6394112837285363,0.1337591947348044,0.0010039008033766,0.000150279594661,2022,3,2,75,11,1
2022-03-16,Radicle,RAD,4.43,0.9036295369211514,0.5412919051512673,0.1120789779326364,8.77326091819362e-05,0.0001502728151237,2022,3,2,75,11,1
2022-03-16,Conflux,CFX,0.116231,0.9061326658322904,0.5339329517579721,0.0940766550522647,8.557241125667857e-05,0.0001477125584966,2022,3,2,75,11,1
2022-03-16,Wonderland,TIME,196.83,0.902377972465582,0.5372035977105477,0.0915602013162988,2.55999618818956e-05,0.0001471536493703,2022,3,2,75,11,1
2022-03-16,XSGD,XSGD,0.73676,0.886107634543179,0.5314799672935404,0.1091753774680603,7.113087424838223e-05,0.0001466500010113,2022,3,2,75,11,1
2022-03-16,MiL.k Alliance,MLK,0.81278,0.8961201501877347,0.5519215044971381,0.1134339914827719,0.0001168795307545,0.0001466054449799,2022,3,2,75,11,1
2022-03-16,Aragon,ANT,4.62,0.9148936170212766,0.5690923957481602,0.1178861788617886,0.0005420717659874,0.0001425755493564,2022,3,2,75,11,1
2022-03-16,Civic,CVC,0.268256,0.9111389236545684,0.5739983646770236,0.1142082849399922,0.0002590673170128,0.0001464139981147,2022,3,2,75,11,1
2022-03-16,Yoshi.exchange,YOSHI,1.34,0.9286608260325409,0.6385936222403924,0.1552458381726674,5.3737682950381805e-05,0.0001391232842274,2022,3,2,75,11,1
2022-03-16,BNB48 Club Token,KOGE,75.36,0.9123904881101376,0.5380212591986917,0.1124661246612465,0.0002738430045403,0.0001098383570591,2022,3,2,75,11,1
2022-03-16,Divi,DIVI,0.06259333954,0.8773466833541927,0.5748160261651676,0.100077429345722,4.019575805598389e-06,0.0001380273921916,2022,3,2,75,11,1
2022-03-16,BTSE Token,BTSE,8.42,0.8886107634543179,0.5380212591986917,0.132597754548974,2.839126396725737e-05,0.0001343715953275,2022,3,2,75,11,1
2022-03-16,GMX,GMX,22.78,0.916145181476846,0.5592804578904332,0.0960123886953155,6.670332377089637e-05,0.0001328552044563,2022,3,2,75,11,1
2022-03-16,Request,REQ,0.218404,0.9036295369211514,0.5273916598528209,0.1316298877274486,0.0003259147851603,0.0001325430119831,2022,3,2,75,11,1
2022-03-16,Multichain,MULTI,9.19,0.8986232790988735,0.5682747342600163,0.0702671312427409,2.5576003985272656e-05,0.0001323212550064,2022,3,2,75,11,1
2022-03-16,Ergo,ERG,3.26,0.8886107634543179,0.5314799672935404,0.1238869531552458,1.6319142222090876e-05,0.0001321498696954,2022,3,2,75,11,1
2022-03-16,Rari Governance Token,RGT,14.92,0.90738423028786,0.507767784137367,0.1118854045683313,1.0200385180400635e-05,0.0001313493276024,2022,3,2,75,11,1
2022-03-16,FEG Token BSC,FEG,3.984e-09,0.916145181476846,0.5282093213409648,0.1176926054974835,8.722814701572435e-06,0.0001299496708017,2022,3,2,75,11,1
2022-03-16,Alchemy Pay,ACH,0.040564968565,0.9036295369211514,0.5568274734260016,0.1074332171893147,0.000161392008125,0.0001294103670508,2022,3,2,75,11,1
2022-03-16,Numeraire,NMR,28.13,0.8973717146433041,0.5502861815208503,0.1080139372822299,9.05774022771211e-05,0.0001289732962996,2022,3,2,75,11,1
2022-03-16,Power Cash,PRCH,0.000548739722,0.8685857321652065,0.5094031071136549,0.1066589237320944,1.8513171182925563e-06,0.0001271250508795,2022,3,2,75,11,1
2022-03-16,Moonriver,MOVR,48.85,0.90738423028786,0.507767784137367,0.0960123886953155,0.0004088549865025,0.0001265495286007,2022,3,2,75,11,1
2022-03-16,sBTC,SBTC,40609.35,0.9061326658322904,0.5494685200327064,0.1184668989547038,2.0628301335789457e-05,0.0001247037303088,2022,3,2,75,11,1
2022-03-16,JOE,JOE,0.883671,0.921151439299124,0.5568274734260016,0.089237320944638,0.0001424877605272,0.0001234152251882,2022,3,2,75,11,1
2022-03-16,sETH2,SETH2,2740.47,0.9148936170212766,0.5568274734260016,0.1211769260549748,3.4001468049148125e-07,6.320097159492755e-05,2022,3,2,75,11,1
2022-03-16,Veritaseum,VERI,75.29,0.9236545682102628,0.9386753883892068,0.1854432830042585,2.214828143421605e-06,0.0001230932764183,2022,3,2,75,11,1
2022-03-16,Bifrost,BFC,0.149179,0.8973717146433041,0.5421095666394112,0.1099496709252806,2.359386777583798e-05,0.0001179662065617,2022,3,2,75,11,1
2022-03-16,inSure DeFi,SURE,0.005989952985,0.9123904881101376,0.6271463614063777,0.1395663956639566,2.1216754226041097e-05,0.0001173953620477,2022,3,2,75,11,1
2022-03-16,Aurora,AURORA,6.85,0.8798498122653317,0.5118560915780866,0.0965931087882307,2.2313483904373225e-05,0.0001156282185016,2022,3,2,75,11,1
2022-03-16,AscendEx Token,ASD,0.210282,0.8886107634543179,0.5183973834832378,0.1022067363530778,3.857428485082611e-05,0.0001145420776078,2022,3,2,75,11,1
2022-03-16,Reef Finance,REEF,0.008455524242,0.9111389236545684,0.5486508585445625,0.1145954316686023,0.0003766864701523,0.0001130594478272,2022,3,2,75,11,1
2022-03-16,World Mobile Token,WMT,0.656382,0.8836045056320401,0.5322976287816843,0.1070460704607045,2.0988895297136608e-05,0.0001124834771016,2022,3,2,75,11,1
2022-03-16,Mango,MNGO,0.148804,0.90738423028786,0.5372035977105477,0.102981029810298,9.238582647530702e-06,0.0001115758876482,2022,3,2,75,11,1
2022-03-16,Beldex,BDX,0.101366,0.9036295369211514,0.5388389206868356,0.1931862175764614,2.9813254887637542e-06,0.0001113044948195,2022,3,2,75,11,1
2022-03-16,Poollotto.finance,PLT,17.61,0.886107634543179,0.5314799672935404,0.110917537746806,1.2724698256422614e-05,0.0001112613988177,2022,3,2,75,11,1
2022-03-16,Biconomy,BICO,1.31,0.8961201501877347,0.5911692559280457,0.1147890050329074,0.0005072814997266,0.000110295415912,2022,3,2,75,11,1
2022-03-16,FEG Token,FEG,3.708e-09,0.902377972465582,0.5355682747342599,0.1126596980255516,1.886679180836805e-05,0.0001099251727648,2022,3,2,75,11,1
2022-03-16,SuperFarm,SUPER,0.606166,0.9123904881101376,0.5380212591986917,0.1124661246612465,0.0002738430045403,0.000138441629523,2022,3,2,75,11,1
2022-03-16,Ion,ION,7053.41,0.8898623279098873,0.5290269828291086,0.0803329461866046,1.7331501440269595e-06,0.0001092017081217,2022,3,2,75,11,1
2022-03-16,MMFinance,MMF,1.1,0.8998748435544431,0.5633687653311529,0.1709252806813782,0.0007120401142386,0.0001091123241557,2022,3,2,75,11,1
2022-03-16,Origin Dollar,OUSD,0.993428,0.8823529411764707,0.526573998364677,0.108207510646535,1.5298808545526137e-05,0.0001089777114879,2022,3,2,75,11,1
2022-03-16,Kishu Inu,KISHU,1.544e-09,0.9386733416770964,0.6050695012264922,0.1364692218350754,0.0001226359159794,0.0001083142201704,2022,3,2,75,11,1
2022-03-16,Band Protocol,BAND,3.62,0.9148936170212766,0.5690923957481602,0.116337591947348,0.0004454445287733,0.0001082557932134,2022,3,2,75,11,1
2022-03-16,Tokamak Network,TON,3.57,0.8936170212765958,0.5486508585445625,0.1033681765389082,3.82518198474329e-05,0.000107258163876,2022,3,2,75,11,1
2022-03-16,Storj,STORJ,1.04,0.9098873591989988,0.5625511038430089,0.1285327138985675,0.0005071969911806,0.0001059635763726,2022,3,2,75,11,1
2022-03-16,VeThor Token,VTHO,0.003245192677,0.90738423028786,0.5249386753883891,0.1200154858691443,9.150376852629732e-05,0.0001047866778221,2022,3,2,75,11,1
2022-03-16,USDX,USDX,0.969027,0.8911138923654569,0.5404742436631234,0.108207510646535,1.5129653367640824e-05,0.0001044027480249,2022,3,2,75,11,1
2022-03-16,OriginTrail,TRAC,0.400529,0.9011264080100124,0.5355682747342599,0.0998838559814169,4.1100410303754e-05,0.0001038297295745,2022,3,2,75,11,1
2022-03-16,Merit Circle,MC,2.09,0.9123904881101376,0.5838103025347505,0.1149825783972125,0.0004469163341674,0.0001037956514784,2022,3,2,75,11,1
2022-03-16,aelf,ELF,0.318783,0.9036295369211514,0.5412919051512673,0.105691056910569,0.0002230574419194,0.0001032770600451,2022,3,2,75,11,1
2022-03-16,Akash Network,AKT,1.09,0.9011264080100124,0.5273916598528209,0.1116918312040263,3.030751596097896e-05,0.0001022333399056,2022,3,2,75,11,1
2022-03-16,GPEX,GPX,3.83,0.8886107634543179,0.5298446443172525,0.0940766550522647,3.0970414390232576e-06,0.0001016448551927,2022,3,2,75,11,1
2022-03-16,StarLink,STARL,1.4396811e-05,0.937421777221527,0.5461978740801308,0.1072396438250096,0.0002393696971093,0.0001006386280465,2022,3,2,75,11,1
2022-03-16,Pundi X [OLD],NPXS,0.000600991914,0.8811013767209012,0.5159443990188062,0.0832365466511807,0.0,9.84208752928706e-05,2022,3,2,75,11,1
2022-03-16,Acala,ACA,1.1,0.9249061326658324,0.5461978740801308,0.1114982578397212,0.0002291378801351,9.64089983112649e-05,2022,3,2,75,11,1
2022-03-16,Orchid Protocol,OXT,0.237795,0.90738423028786,0.5282093213409648,0.1207897793263646,0.0002089753424034,9.534681453170685e-05,2022,3,2,75,11,1
2022-03-16,Beta Finance,BETA,0.387492,0.904881101376721,0.5380212591986917,0.0940766550522647,0.0003211342009222,9.430081478728242e-05,2022,3,2,75,11,1
2022-03-16,Ark,ARK,0.834377,0.8898623279098873,0.5421095666394112,0.1025938830816879,4.746017895246593e-05,9.246234885941458e-05,2022,3,2,75,11,1
2022-03-16,STASIS EURO,EURS,1.1,0.8886107634543179,0.5347506132461161,0.1107239643825009,8.015452625560396e-05,9.173754531891728e-05,2022,3,2,75,11,1
2022-03-16,Magic,MAGIC,2.78,0.967459324155194,0.7596075224856909,0.1087882307394502,0.0001282507804591,9.142603840236728e-05,2022,3,2,75,11,1
2022-03-16,Keep3rV1,KP3R,360.63,0.8898623279098873,0.5461978740801308,0.1091753774680603,0.0003835004894966,8.977576809986624e-05,2022,3,2,75,11,1
2022-03-16,Polkastarter,POLS,1.54,0.918648310387985,0.5183973834832378,0.1680216802168021,0.0034544337761535,8.929063492662693e-05,2022,3,2,75,11,1
2022-03-16,Hxro,HXRO,0.305377,0.8911138923654569,0.5396565821749794,0.0960123886953155,2.3045839520954443e-06,8.778759437029073e-05,2022,3,2,75,11,1
2022-03-16,flexUSD,FLEXUSD,1.01,0.8823529411764707,0.5282093213409648,0.1087882307394502,3.095004672595659e-06,8.657550433839917e-05,2022,3,2,75,11,1
2022-03-16,Bezoge Earth,BEZOGE,3.051e-09,0.8961201501877347,0.5241210139002452,0.100077429345722,3.269217245085093e-06,8.652340976046213e-05,2022,3,2,75,11,1
2022-03-16,MaidSafeCoin,MAID,0.29492,0.9098873591989988,0.5363859362224038,0.1167247386759581,5.2502315069113475e-08,8.634598845771275e-05,2022,3,2,75,11,1
2022-03-16,Prometeus,PROM,7.96,0.902377972465582,0.5347506132461161,0.110917537746806,1.845793683912628e-05,8.302741461856306e-05,2022,3,2,75,11,1
2022-03-16,Orbs,ORBS,0.072194784903,0.8886107634543179,0.5445625511038429,0.1124661246612465,0.0004868294132083,0.0001835126764131,2022,3,2,75,11,1
2022-03-16,Metadium,META,0.076908861633,0.8898623279098873,0.498773507767784,0.1169183120402632,0.000566644990461,8.261164122771336e-05,2022,3,2,75,11,1
2022-03-16,Verge,XVG,0.009127060437,0.9111389236545684,0.5502861815208503,0.0989159891598915,7.902891937190427e-05,0.0001084238860481,2022,3,2,75,11,1
